story_id,title_text,story_text,resp_text,isComplaint_true,isComplaint_R1,isComplaint_R2,isComplaint_R3,engagement_true,engagement_R1,engagement_R2,engagement_R3,engagement_R4,engagement_R5,engagement_R6,engagement_R7,engagement_R8,organisationalLearning_true,organisationalLearning_R1,organisationalLearning_R2,organisationalLearning_R3,organisationalLearning_R4,organisationalLearning_R5,organisationalLearning_R6,organisationalLearning_R7,organisationalLearning_R8
163,Excellent experience,"I recently attended the Dermatology Unit at RAH for 2 small procedures. I met many of the team over 4 visits and was very impressed by their professionalism, care and attention, to ensure the procedures were painless and the wounds healed well. From my initial contact with the helpful reception staff, to Dr Papolexopan (spelling?) who explained everything clearly, excellent Nurse Specialist Cath who carried out the procedures, fantastic Nurses Jan and Suzanne, and not forgetting Photographer James and HCSW Carly who were both lovely. I was very  
impressed with the whole experience in terms of timescale and professional attitude shown by all. The atmosphere was calm and relaxed and the whole team made me feel welcome and in good hands.","Dear mumofh&h  rnThank you for taking the time to give us feedback on your Dermatology experience. I am pleases to find that you were impressed with the staffs Professionalism, care and attention. I will feedback your kind message to all the staff involved.  rnregards  rnCharlotte Ashton  rnLead nurse",0,0,0,0,0,,,,,,,,,0,,,,,,,,
75,Closed!,"It would be really helpful If the website, not a bit of paper sellotaped to the door, said there was no service onBank Holiday weekends!","I apologise for the delay in responding to your comment left for Southern Health NHS Trust. We have had some technical problems.  rnI am sorry to read your experience was not positive, therefore we would like to invite you to contact the Complaints and Patient Experience Team on 02382311200 or email shft.patientexperience@nhs.net  rnYour feedback will be shared with the Team if this has been specified.  rnMany thanks  rnNikki  rnComplaints and Patient Experience Team",1,1,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,Credit to the NHS!,"Huge thankyou to the crew that attended myself. They were compassionate, professional and explained everything in detail to me. ","Thank you for posting your thanks on the Care Opinion website. We do hope your health improves following what must have been quite a scare. It is always a pleasure to receive comments of appreciation for our staff and we like to ensure they receive this feedback personally. If you have not already done so, we would be grateful if you could contact our Patient Relations team on the details below to enable us trace your call and identify the staff involved so we may pass on your compliment to them.  rnPatient Relations Yorkshire Ambulance Service Springhill Brindley Way Wakefield 41 Business Park Wakefield WF2 0XQ Tel: 0333 130 0549 Email: yas.patientrelations@nhs.net",0,0,0,0,0,,,,,,,,,0,,,,,,,,
168,The balance class was wonderful,"I attended a balance class at Totten Church Hall. It was held be Holly and Lauren the physiotherapists, they were wonderful.  
It was also very fun having a class with people all a similar age and ability.","Thank you so much for taking the time to feedback. We really appreciate it.  
So pleased you found the class enjoyable.  
Kind Regards  
Susan Daniel  
Team Lead",0,0,0,0,0,,,,,,,,,0,,,,,,,,
177,I got on very well,Attended Lanarkshire Vaccine Service Eddlewood. I got on very well. Nurse gave me all the relevant information.,"Dear Christana,  rnthank you for taking the time to share your story with us - we are always keen to hear how our services are received and feed this back to our staff.  rnWe are delighted that you got on very well and the nurse shared all the relevant information with you.  rnThanks again.",0,0,0,0,0,,,,,,,,,0,,,,,,,,
153,Awful experience during admission to gynaecology,"If someone were to ask me to use one word to describe Ward 49 during my admission, it would be a circus.  
I was admitted with severe pelvic pain and bleeding from all exits.  
Firstly, I had to remind them repeatedly that I'm allergic to ibuprofen as well as being asthmatic. Despite this, I was constantly given this medication in a tub. I also have a wheat and milk allergy and had to constantly educate your staff on what gluten free and dairy free meant. This is the most basic of healthcare, can we please have our healthcare staff educated in serious allergies?  
Secondly, medical notes from years ago were being used despite other admissions and healthcare since then. I found this to be unnecessary. Not to mention the constant ward rounds with multiple different doctors switching and changing care plans. The number of times I was stopped and started on antibiotics, told I would be getting certain pain medication then not, arranging scans then canceling them, missing dosage times of meds because of what I believe was complete incompetence, I found shameful.  
I had no idea what time I was given medication, or what, as they were so frequently changed. I checked my discharge notes which stated I was given tramadol without my consent or knowledge. As far as I knew, I was given co-codamol as pain medication for the duration of my care. I believe there is an over-emphasis on administration, with staff not understanding that behind those notes is a real, living, breathing human being, and likely suffering. We are not tick-box exercises for staff to keep swapping and changing the plan multiple times a day without discussing this with the patient or getting the patient's consent. There should be someone keeping order in there, there didn't appear to be a hierarchy/no one leading things like patient care, patient needs, etc. There is no one for patients to approach to highlight these issues and concerns in real-time.  
Thirdly, the attitude of one nurse, who shouted at me and walked away from me whilst slamming the door shut on me I found disgusting. I simply asked for the name of the doctor I spoke to, for future reference as they were from a different department, and I wanted a second opinion. They replied that theydon’t have time for this nonsense, I’m on my way home. I replied asking if they would be kind enough to ask a colleague if they could give me their name as they were leaving. The nurse loudly sighed stating that they don’t have time for this sh*t, man, and proceeded to march away and slammed the room door. This caused me distress and alarm, especially the next morning when they returned for the morning rounds. I felt bullied and attacked as they said good morning to the others and not myself, making me feel like a target for asking a simple request the night before. There is very much a high school bully vibe there.  
Further, hospital wards are to rest when sick and to hopefully get well. Some, not all, staff in that ward, I felt, treated it like it was a holiday resort in Benidorm. I understand the need for staff morale and to keep a positive work environment; that is something that should be done away from patients in a staff-only area. Blasting Whitney Houston from the Nurses station radio, singing I want to dance with somebody, at the top of your lungs at 3 AM in a hospital ward, is not it. Particularly when there are patients who are distressed, crying, and feeling unsafe.  
Another issue was the lack of cleanliness in the room. The toilet and shower were shared areas and the toilet was constantly soiled with blood and fecal matter. The first shower area was unclean, with used towels laying all over the bins, and dirty cleaning products. For the bathroom, I requested it be cleaned due to infection risk and was told it would be done. It wasn’t touched the entire 3 days I was there. I requested domestic wipes and cleaned it myself. I cleaned the toilet bowl and seat whilst being doubled over in pain but it was the only way to sit and provide urine samples without being mixed with other people’s bodily fluids.  
Another thing that I found shocking was overhearing the staff discuss the need for beds, and briefing everyone by saying, Right folks, let's get these beds emptied. I don't find that professional or reassuring, and it definitely made me feel uneasy and a burden as a patient in need of care, particularly as I was rushed home without proper investigation or treatment.  
Lastly, and most importantly, I was discharged with active bleeding and pain. The source of the bleeding was not found, and no tests were arranged even as an outpatient. I was, again, given Ibuprofen as meds to take at home, despite saying repeatedly, that I’m allergic to it and asthmatic. I was also referred to a pain clinic against my wishes, as it is not applicable in my case as this is acute pain. I really don’t know what on earth was going on in that place, but it was like something I’d never seen before. I will never go back to that ward, even on my deathbed. What an absolute disgrace to the NHS.  
Note, there were three nurses that were extremely kind and compassionate and did what they could to help me. There was also one doctor who was extremely kind and took the time to take a detailed explanation of my issues, who created a care plan and was empathetic. Sadly, that care plan was again changed by someone I did not know, so I did not get the benefit of this.  
All in all, I think this department needs a major investigation into how it’s operated and to make changes where necessary.  
Absolutely horrific.","Dear mariak  
I am very sorry to read about your experience in Ward 49 at the Queen Elizabeth University Hospital.  
Please be reassured I will fully investigate all of the issues you have highlighted. Please can you contact me directly at Isabel.traynor@ggc.scot.nhs.uk with your details?  
Best wishes  
Isabel Traynor  
Lead Nurse, Gynaecology",1,1,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Very helpful,The receptionists and staff at the surgery have always been extremely kind and efficient everytime I have had to contact them for anything. I find that the admin/reception staff often go above and beyond to be helpful,Hi Linda.  Thank you again for such a wonderful review.  We will make sure all the team see this as it does boost moral.  We don't always get it right but always aim to achieve the highest standards of care and patient satisfaction.  Thank you again.,0,0,0,0,0,,,,,,,,,0,,,,,,,,
77,Tiny talkers Monday group,"Ava has loved this group she is so happy on a Monday morning at the group.  
I love the fact the toys are taken away quick and then a new distraction is put into place as quick as Ava is not a fan of having things taken out of her mouth during teething. It's a fun filled quick interactive session which we will miss.  
Improvements: handouts of songs at 1st session.  
Thanks for having us.","Thank you for your feedback regarding the Little Talkers session. It was great to read that you and Ava had found the sessions enjoyable and interactive. I will share your comments with the team and if there is anything else we can support with, let us know.  
Kind Regards  
Marina George",1,0,0,0,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,Inpatient experience following knee surgery,"I was planned to be a day case but my surgery was a little longer than anticipated and more complex and resulted in an overnight stay on Hasland ward.  
On admission to the ward the staff were so lovely. My nurse Rosie was amazing and so caring and professional, she made sure I was comfortable and helped me with my pain through the night. All the night staff appeared to work really hard.  
The next day I was planned to go home. I had been partially weight bearing on my leg as per the surgeon instructions and independently going to the toilet to PU. The nurse who was looking after me during the day told me off for this and said I had to wait for the physio to come and assess me. I explained I had spoken to the surgeon who had said I was ok to mobilise with my crutches.  
Later in the morning was planned for X-ray. I asked for pain relief knowing I had the physio coming to see me too and I was going to X-ray and knew I would struggle with the pain. The nurse came at lunchtime and gave me all my medication. On administering my medicine she tried to put the tablets and liquid pain relief in my mouth rather than let me do this myself. I found this quite undignified and not necessary. I am a young woman and more than capable. I wasn’t drowsy or unwell at the time so I wasn’t sure why she felt the need to do this.  
After nearly 3 hours and all my interventions I was struggling with pain again so asked for the PRN pain relief and the nurse refused me and said I had it not long ago and she would need to speak to the doctor. I heard her speak to them and they told her I was fine to have it, that is what the PRN is for.  
She came with the medicine and tried to squirt it in my mouth again, this time I stopped her and asked if I could please do this myself. She agreed and I didn’t see her after this.  
She was working alongside another person and both of them I found quite unapproachable and borderline rude at times and I didn’t feel comfortable with them looking after me. This was a shame as all the other staff were really lovely, so this was a little disappointing.  
My only other concern is on discharge I saw a staff member who I felt was rushing me out of my room. I understand the pressures of the NHS (I work in the NHS) but I'd not seen the physio or had my X-ray and she was talking about putting me in the discharge lounge. This panicked me a little as I was in a lot of pain and didn’t feel I would be comfortable sat in a chair for hours waiting for for all the interventions and TTOs etc… thank god the surgeon came to the ward not long after and told her he wanted to check my X-ray before I was discharged home.  
When I went to X-ray I left the ward for 20 or so minutes. On my return my water jug and cup had gone and they had started to strip my bed. It was the housekeeper who told them I hadn’t left the ward and all my belongings were still there.  
Apart from the concerns above which are merely for feedback for the ward to hopefully help other patients in the future I can honestly say, the overall care I received was impeccable and the other members of staff work so hard and are a credit to you.  
Thank you so much.","Dear Ocedr48,  rnThank you for taking the time to leave your story about your experience here at Chesterfield Royal Hospital.  rnI am pleased to read that your overall care you received was impeccable and that you were happy with the staff who looked after you.  rnWith regards to the concerns you have raised, I have passed this onto the relevant team and asked that they respond to you as soon as they can.  rnWith kindest regardsRachel Walker - Patient Experience Advisor",1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,unacceptable service,"Just what do we have to do to get an appointment.
Have rung almost 200 times, tried to book on line and called into the surgery only to be told that that I need to ring up at 8 am.
Thus in a catch 22 situation as the telephone constantly engaged.
Need to see the doctor for an on going problem so please tell me what the poor patient has to do.","Anglian Community Enterprise would like to thank you for leaving comments about our service. Whilst it is always disappointing to read that patients are unhappy, it does however give us the opportunity to improve the quality of the care and service we provide. Whilst we are unable to answer your individual comments on this website, we would very much welcome the opportunity to talk to you further in order to address your concerns. You can contact the Anglian Community Enterprise Complaints team on 0800 819 9030 or at ACECIC.patientexperience@nhs.net.",1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Fantastic ,"I have been a patient at Firsway for over 14 years and have bought my children here for vaccinations and general check ups and the doctors and staff have been absolutely brilliant. Yes the doctors have changed and so have the staff on reception but the standards have remained high. Nothing is too much trouble, the patience the staff and doctors show is outstanding. On a few occasions I have seen locum doctors and newly qualified doctors and whenever they have asked for a second opinion there is always another doctor hat goes out of their way to see you as soon as possible. The longest I have waited was 5 mins this morning. Would highly recommend this surgery and a huge thank you to all the staff and doctors at the survey who all work so hard to make sure their patients are well .","Dear Patient 

Thank you for taking the time to leave such positive feedback and for recommending us! Our staff will be delighted to read your comments, they all work so hard and it's lovely for this to be reflected in your views. 

Kind regards
Tara Clements 
Patient Services Manager",0,0,0,0,0,,,,,,,,,0,,,,,,,,
130,Acute care at home for my husband,"I have needed the attention of the acute team on three occasions, in January, July and August 2022.  
On each visit my GP was able to contact the team and they responded same day. I was so grateful and felt so impressed with the way the team spoke to me and my husband.  
They attended three times daily. Twice they had to visit for nine days and one time were able to discharge my husband after the second day. He suffers from Alzheimer’s and cannot communicate at all. All of the team were professional and gentle and explained to me how and why they were treating him.  
The follow up to the medical care was also needed and the physio and occupational therapist and SALT and dietitian have been with my husband to advise and see how we can best cope with him at home. He has had COVID and urinary and chest infections. His ability to swallow has become very badly affected and the team has given me really practical advice.  
I cannot speak highly enough about Acute Care at Home. Without this help my husband would not have been able to remain at home.","I am pleased that the experiences both you and your husband have had with the Acute Care at Home service have all been so positive.  rnThe ability to provide acute care for someone in their own home is something we are very proud of here in the Southern Trust and think it is so important that we aim to do so wherever possible.  rnYou had mentioned that you received input from the Doctors, Nurses, Physiotherapist, Occupational Therapist, Dietician and Speech and Language Therapist and the timely input of all these professional greatly enhance the overall service being provided.  rnThank you for sharing your thoughts, the team will be delighted with this lovely feedback.",0,0,0,0,0,,,,,,,,,0,,,,,,,,
149,Efficient blood sampling,"I have had blood tests done at the surgery several times. I have been very impressed by the professionalism of the practitioner. She pays intense attention to the personal details, the requested tests and the labelling of the phials. She does not allow any interruption to distract her. I feel in safe hands and I have full confidence in her work and precision.",Thank you for taking the time to leave such a positive review of our services                                           ,0,0,0,0,0,,,,,,,,,0,,,,,,,,
142,Day of Surgery Nurse - an asset to the service,"There are people on this earth who are born to care. Angela is one of them. I was extremely anxious whilst waiting to go for surgery in Belfast City, and she could not have been more reassuring.  
Professional, calm, positive, and reassuring. She's an asset to the service. Thank you, Angela.","Dear Gratefulbe2023,  
Thank you so much for taking the time to give such lovely feedback.  
I have shared your post with Angela this morning and she is so pleased. I will also share this feedback with all of the staff on the unit during our morning briefing to highlight your positive experience and how important it is to maintain this level for all of our patients.  
Sincerely,  
Ciaran",0,0,0,0,0,,,,,,,,,0,,,,,,,,
101,Podiatry treatment,"I got a foot infection and all hospitals mentioned going to see a specialist called a podiatrist and I basically just said ""yeah yeah, whatever"", and when I went I felt a fool as the rehabilitation and treatment that I'm receiving made me very very humble, I'm in a far far better place with the way I get looked after and there is not enough energy to say thank you so much to them",Thank you so much for taking the time to post your kind comments. The podiatry department work hard to provide the best care for our patients and it is great to see this acknowledged. I will pass on your comments to the team.,0,0,0,0,0,,,,,,,,,0,,,,,,,,
13,"Diagnosis problems, delays and poor communication","This story has been posted by Healthwatch Tameside on behalf of a member of the public who asked not to have their name published. They said…
This man had an unexplained (no accident) injury to his foot in July 13. He was referred by GP to Tameside General Hospital, where he was told he’d be given tests. No contact from TGH for 2 months, then tests but referred in turn to 3 different consultants, nothing done, referred back to GP.
GP referred back to TGH to consultant. Sent for MRI scan, but it was done on back not foot. Then saw consultant’s registrar who diagnosed tendon problem, had foot put into plaster, and arranged for physiotherapy after that. When he saw physiotherapist, was told it was not tendon, so physio not appropriate, and referred back to consultant. Another long delay and now has appointment in March with the same consultant.
All this time he has been off work and on crutches. He feels he has been pushed around, ignored, given wrong tests, and so on. He told GP he wanted referral to a different hospital but GP refused, on grounds that this consultant was the best man. At the time this story was told to Healthwatch in February, he had not yet seen thus consultant, only other staff.
He has complained to PALS about TGH and his GP. His mother offered to pay for private treatment but GP was still refusing the necessary referral.","Thank you for highlighting the delays in receiving your results. You are quite right, it is extremely important that we provide results to examinations in a timely manner and we are sorry for the poor level of communication with your care. Please can I ask that you contact Liz Penny Matron for Elective Surgery Liz.Penny@tgh.nhs.uk or tel: 0161 922 6751 with your details so the issues you have raised can be dealt with more quickly and personally.rnKind regardsrnJohn GoodenoughrnDirector of Nursingrn’Would you like to help the hospital to improve its services further? We are currently looking for patients and carers to become involved in a development called “Patient Stories”. We want to know more about our services from the point of view of those who received them – what was good, bad, what could be improved, what should be changed. Want to know more about what’s involved? Please contact John Goodenough, Director of Nursing atrnjohn.goodenough@tgh.nhs.uk”",1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
137,No response to two econsultation ,"Two econsultation sent in one week for our poorly additional needs son, no response from GPS, when surgery contacted denied ever receiving them despite us receiving confirmation of receipt and saying gp would contact us.  We have always been satisfied with this practice prior to this episode ",I am sorry you have had this experience. If I had a name I would call to discuss and see what we could offer. We have many e consults each day I apologise if through and electronic technicality this has gone astray.,1,1,1,0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,A lovely clean hospital.You almost feel like a...,"What I liked
treated like a queen !
What could be improved
none",Thank you for providing your positive feedback.nnKind regardsnnBen PriornComplaints and PALS Officer,0,0,0,0,0,,,,,,,,,0,,,,,,,,
85,Tumour Removal Surgery,"A tumour was discovered in the lower part of my parotid gland following a scan just before the Covid19 outbreak. Following this, between April and June, I had 2 biopsies of the area. Both visits to hospital were daunting experiences in the midst of the Covid pandemic.  
Following the results of the biopsies I met my surgeon Dr. Gurunathan (Consultant Head,Neck and ENT Surgeon) and his assistant Laura in Daisy Hill. This was an extremely worrying and confusing time for my family and I but I was much more relaxed after meeting Dr. Gurunathan and his team who explained the process and procedures to me in great detail.  
Within 24 hours I received a call personally from Dr. Gurunathan to confirm that my operation would be in 7-days time. He again explained to me the procedure and allowed me the opportunity to ask any questions or raise any concerns. He put my mind at rest and also kindly contacted my wife to assure her and speak directly to her. This personal touch at such a busy time for the NHS was most welcome and this attention to detail left us confident that I was in the safest possible hands.  
I was admitted to Craigavon Area Hospital to have the tumour removed from my parotid gland. While I was naturally frightened by the whole process I must say that I will be forever grateful to the many staff of Craigavon Area Hospital who cared for and looked after my every need. Due to the pandemic I was admitted to the maternity ward of the Craigavon Area Hospital where each and every member of staff were fantastic and made me very relaxed and comfortable. There were too many staff to mention or even recall their names but I do hope that this message of thanks is relayed to them all.","Good afternoon  rnI am responding to your story on behalf of the staff who looked after you recently within the Trust. Firstly I would like to thank you for taking the time to tell us in so much detail about your recent experiences within Craigavon Area Hospital and the commendation that you gave our staff who looked after you. It is always so encouraging for our staff to receive feedback like this, particularly as you say during this time of added pressures and challenges.  rnWe are delighted that under the care of Dr Gurunathan, his assistant Laura and the team that both you and your wife felt confident that you were in the “safest possible hands”.  rnWe will ensure that your words of thanks are passed onto Dr Gurunathan, his team and the staff on the maternity ward that looked after you after surgery. We hope that you recovering well and thank you again.  rnKind regards  rnMairead Casey  rnPatient and Client Experience Facilitator",0,0,0,0,0,,,,,,,,,0,,,,,,,,
24,Delay in appointments and replying to my concerns,"I have an ongoing yet to be fully diagnosed endocronoligcal disease. I was given an appointment 12 months after my first appointment which was unbeleiveabke in my opinion but I struggled through these months popping a multitude of pills regular bloods showing no improvements waiting for my appt which was due may 2016.  
I received a letter from NHS in April advising me that my appointment had been postponed by some 5 months. I was devastated. I was given no reason ...the consultant would have no way of knowing how my health was.  
And I had no idea why this had happened.  
I emailed my complaint to the Patient Affairs team in mid April and received a same day response acknowledging my complaint and advising I would receive a written response within 4 weeks. That 4 weeks is up today and sadly I am unsurprised to have received no response. I feel that this is an appallingly disrespectful level of service and I have no idea what to do next.","Dear Letty63
I am very sorry to read your comments regarding your recent complaint and would be grateful if you could call the Patient Affairs Office on 01355 585325.
Regards
Christine",1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Recovery College Course on relaxation,I attended the Visualisation for Relaxation course around July. It was an online course and I found it extremely relaxing. Lovely calm voice taking us through the visualisation. Very professional.,"Hi Recovery College student,  rnIt is so helpful to hear from students how our courses benefit them, so thanks for taking to time to get back to us. We have been going regular (almost weekly) guided visualisations for relaxation throughout lockdown to help students and staff to manage stress and the anxieties of the current changes to all our lives. I'm so glad you found it extremely relaxation; it is the only course in which it is a compliment when students fall asleep in the course! They have and do...  rnPlease look out from our advanced guided visualisation session in October, for students wanting a longer visualisation and deeper relaxation experience.  rnTake care,",0,0,0,0,0,,,,,,,,,0,,,,,,,,
173,No service,"Tried to book an appointment for a non emergency visit. Nothing avalable even though the hospital Consultant has said come back to see me in needed. Something very wrong if a Consultant wants to see me but the GP is not available to refer. Truly ""Catch22""","Dear Patient
Thank you for your feedback. Unfortunately, as with any anonymous post, it is very difficult to offer a reason why this situation has occurred. If a consultant has said that you can go back to see him, this is usually achieved by contacting his secretary. However, please allow us the opportunity to look into this further, as this might help other patients too. You can do this by contacting our surgery via email at lsmp.d82037@nhs.net. Or by telephone us on 01508 530781 and asking to speak to the Practice Manager. Thank you, and we look forward to hearing from you.",1,1,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Worst service,"Nurse and receptionist are poorly trained and we had disgusting service , rude nurses, No compassion whatsoever !","If (Tony visited Practice 17.11.17) the patient is so obviously upset about his experience whilst being treated at Priory and he feels did not come up to his expectations it may be prudent for the patient to write a complaint to the Practice, identifying himself, and giving us the chance to investigate and respond fully.
However, we must say we are surprised by these comments as our nursing staff and indeed reception staff are highly trained and have all been in post for quite some time now.
However, it would be nice if we could meet with the patient and discuss this matter fully, or at least have the chance to respond in some positive way if given all the facts surrounding the concerns. Please write or contact the Practice Manager.",1,1,1,1,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Outstanding and Unpleasant care within 24hrs,"Over the period of a week this April I had an acute mystery illness that required the need to make contact with the NHS many times in a variety of ways, ranging from speaking with my own GP to making two 999 calls.
My experience of using all these services varied very dramatically over that time.
I feel there is too much to say about this overall, but feel the need to share my experience of 2 of two specific events here..
Having already endured two nights of distressing pain, on the 3rd night I dialed 999..
At this point my pain was still severe, but I can honestly say that I do not recall it now due to the exceptional bedside manner of the ambulance crew who arrived so swiftly to my aid!
Due to my being home alone, all 3 crew attending worked hard to ensure I had everything I needed to take with me, and be able to leave my home safe and secure for my journey in the ambulance to Bath RUH.
Once in the ambulance, the two remaining crew with me were exceptional. They worked very well together to keep my mind off the pain until they could begin treating me. ....and once on the move, my wonderful anonymous hero continued to treat me so conscientiously with such incredible personal attention, that he managed to keep me at ease before I had even told him I have a hospital phobia!
I wish to express my sincere gratitude to all involved that night, for such patience and sympathetic understanding of my situation at the time. I especially wish to personally praise, congratulate, commend and send my heartfelt thanks the two ambulance crew (especially tho one who looked after me for the journey to bath) who exceeded my expectations with their care and consideration for me in my time of need. From the minute they arrived, the minute they left my side, they helped keep me at ease, pain free and dispersed every ounce of my distress. THANK YOU!
To this day I do not even know their names, (as I was rather distracted with pain and distress at the point of introduction! ) I would greatly appreciate this information as it would be lovely to put names to my experience..
I am a little embarrassed at this sounding rather over the top and gushing, but I feel the need to say what I have not only because they were lovely, but also due to having had a rather opposite experience 24 hrs later when my pain and distress returned for the 4th night in a row.
Having had such a calm and comforting experience on the Thursday, I felt almost too guilty to call 999 again the next night, so I made the big mistake of trying to use an out of hours doctor again instead... (The 1st one who attended on Wed night was also very good) This one was a very distressing experience, which in fact it didn't work at all and my pain (and distress level even more so) escalated to the point which required another 999 call. I feel that maybe the 1st wonderful crew did this 2nd crew a major disservice by being too good, especially as they had already set a precedence before the next had even arrived...but in general comparison to the night before, I had a very distressing experience in which this time I felt like a 'bag of meat'! I feel rather uneasy explaining in detail what happened, but I can say for certain that from when they arrived, to when they left my side, I was in no way personally looked after in the thoughtful and conscientious way that the wonderful crew who attended 24 hrs previous had managed to do.
The point I wish to make is that in direct comparison to the incredibly unpleasant night I had 24 hrs later, the crew who attended my home on the Thursday night were positively WONDERFUL and I cannot believe that two separate ambulance crews could be so dramatically different two nights in a row! !
Having had the very awful, and completely opposite experience with the crew who attended on the Friday, it has simply overwhelmed me to write this and confirm how exceptional I feel my anonymous heroes really were!
Thank you again.....whoever you are!","Hello SuziL
Thank you for sharing your story - I hope you are feeling better now after what was a very difficult few days.
It is very reassuring to hear that our staff are continuing to deliver excellent service to patients when they need it most. However, your story has given us an interesting perspective that clearly demonstrates that we can always improve on our service. I want to thank you for that and wonder if I could ask you to contact me on 01392 261 552 or sara.coburn@swast.nhs.uk please as I would like to explore your experience further with the aim to developing some educational tools for our staff.
Further to this I can take some more details from you that will enable me to ensure that your comments are given directly to the staff you wish to express your gratitude to.
Thank you again
Sara",1,1,1,1,2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
112,Waiting for diagnosis,"I have had a lump at the side of my neck for over a year. In October I pointed it out to my gp who said we should have an ent referral.  
I waited. A few weeks ago I received an nhs letter saying I had missed an appointment and no further appointment would be made. I was astounded. How can I attend an appointment I dont know about?! I called the secretary of the consultant I was supposed to see. I explained the situation to her voicemail and left my phone number, chi number, name and address. Needless to say I have heard nothing back from this person. I called my gp in an anxious state. Explaining the situation. My gp has re referred me asking for an urgent appointment! That was several weeks ago. I am worried that the same thing will happen again. If they send an appointment, will I receive it? I have made a complaint to royal mail.  
So I wait and wait and get more and more anxious. As a cancer recoverer this is so important to me. Doesnt seem to be as important to anyone else though.","Dear Angie150  
Thank you for getting in touch via Care Opinion. I appreciate that you are anxious and worried whilst waiting for your ENT referral. Can you please contact my colleague Susan Groom, who is the General Manager for ENT, with your personal details so that we can look into this for you? You can contact Susan via email [Susan.Groom@ggc.scot.nhs.uk](http://).  
Thank you  
Nicole",1,1,1,1,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,I can't believe how bad this place is,"Four weeks ill, unable to speak to doctor despite trying on 5 occasions. Eventually 111 realized how ill I was and got me an appointment. Subsequent calls have been missed or not placed and I've been 5 days trying to speak to a doctor re blood in stools. Had to go via 111 again.","Hi MarconnThanks for taking the time to leave some feedback on the practice. nnI note that you visited in August 2021, and that is when the feedback relates to. At this time we had implemented a new cloud based telephone system as advised by NHSE and other NHS bodies, and did so via BT. nnWhen BT installed the system they installed the wrong firewall and incorrect inbound call loops which led to many patients experiencing issues in contacting us.nnWe ensured that these updates were put on to our website, as well as sending text messages out to update patients with the progress that BT were able to correct their errors.nnWe also made it easier to make appointments via our wesbite, and changed our appointment system to allow more flexibility to book an appointment.nnWe're sorry that you had this experience, however as mentioned, this was completely out of our control due to BT's errors.nnThank you for your understanding, I hope that the service has become more to your expectations since thennnKind regardsnnMike NevillenBusiness Manager",1,1,1,1,2,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
117,Consistent support throughout my pregnancy and childbirth,"Due to infant loss of our first little boy I was lucky to have contact with Barbara. She was so helpful all through the pregnancy, came to appointments which my husband could not attend and was at the end of the phone if I had any concerns.  
Dr McNally saw me at most of the appointments and it really helped to see someone consistently who knew our background and we didn't have to go through the heart-breaking history at every appointment when a different doctor calls you in.  
Dr Cooke is also a huge credit to the service, she acknowledged our loss amidst everything going on and made it easy for me to explain my feelings. She arranged for me to chat with Victoria in induction suite and made what could have been a horrible experience so much better.  
When I did go into labour we happened to have Megan, the same midwife who delivered our 2nd little boy. She was fantastic and the whole birth was stress free and made me feel so empowered.","Dear Mammato3  
My name is Stephanie Wilson and I am a sister on delivery suite RJMS. Thank you so much for taking time to share your experience and for your very kind words about our service. I am so sorry to hear of the loss of your first little boy, infant loss is probably the loneliest of all bereavements and I can only imagine what it must be like to be parents in this awful situation.  
I am delighted however that in your subsequent pregnancy you felt so supported by both doctors and midwives and to leave you feeling empowered is what we all aim for. I will of course share your post with Barbara, Megan and Drs Cooke and McNally who I know will be equally delighted to hear such a positive story.  
With every best wish to you and your family  
Stephanie",0,0,0,0,0,,,,,,,,,0,,,,,,,,
